CHLOROPHYLL,CHLOROPHYLL_A,CHLOROPHYLL_B,CLOUD_COVER,DEPTH_CLASS,DOC,ID,LATITUDE,LOCATION,LONGITUDE,MISSION,N_TOTAL,N_TOTAL_DISSOLVED,POC,P_ORGANIC,P_TOTAL,SAMPLE_SITE,SAMPLING_DEPTH,SILICA,SPM,TOC,TOTAL_DEPTH,TURBIDITY,WATER_PERIOD,blue_max,blue_mean,blue_median,blue_min,blue_stdDev,count_pixel,datetime,dif_date_point,green_max,green_mean,green_median,green_min,green_stdDev,img_date,nir_max,nir_mean,nir_median,nir_min,nir_stdDev,red_max,red_mean,red_median,red_min,red_stdDev,system_index
0.73,6.867619999999999,"< 0,01",51,4,3.418,7,-2.221738,LG,-55.270194,I,0.3395,0.2579,"< 0,001",0.14646030000000002,0.182482,4,3.0,2.42,47.2,3.121,5.44,51,R,0.018255918136652956,0.01757028505776566,0.01745554878164529,0.016936178402153917,0.00038748568267310725,9,2013-03-09 13:00:00,7.034804490740741,0.029837488566121725,0.029231828032397104,0.028995949925231017,0.028877579314187846,0.0002674761293814377,2013-03-16T13:50:07,0.014527715471972232,0.013233717547967871,0.013146850873506324,0.011886769233537625,0.0008177786722621882,0.03595245032322571,0.03485153925466632,0.03485461840330742,0.033901493969216434,0.0005714093931987383,7_BOA_LE07_228061_20130316
0.73,6.867619999999999,"< 0,01",73,4,3.418,7,-2.221738,LG,-55.270194,I,0.3395,0.2579,"< 0,001",0.14646030000000002,0.182482,4,3.0,2.42,47.2,3.121,5.44,51,R,0.01854421481362565,0.017759460329161442,0.0176611111631398,0.01701570177128958,0.00043309072356886836,9,2013-03-09 13:00:00,7.035081377314815,0.030050472748457825,0.029372423473211385,0.029167110449319984,0.028997543737515792,0.00029562738613535147,2013-03-16T13:50:31,0.014719207657414128,0.013362305115502645,0.013116420740986338,0.011921895105427925,0.0007696945708529677,0.03622645060589306,0.035003429002503555,0.03500021304799192,0.03403572993454519,0.0006120753582955158,7_BOA_LE07_228062_20130316
1.21,44.09388,19.88334,51,1,1.39,8,-2.20957,LG,-55.34711,I,0.3736,0.09461,5.89,0.04609018,0.105741,5,0.2,2.3,44.800000000000004,7.28,1.8,58.5,R,0.01613298705602195,0.014559641659430881,0.014008237634041732,0.012072479706138551,0.0014341825009298855,9,2013-03-09 14:35:00,6.9688322685185184,0.023023910107976303,0.02007531206157053,0.018038093806886743,0.01665288965867752,0.0024488936796201043,2013-03-16T13:50:07,0.011383079882895226,0.010205697820888354,0.010077486425279267,0.008829720280975,0.0008816618467725331,0.027412834835159296,0.02413080964336287,0.022749458116548566,0.01993901124665128,0.002803252417087255,8_BOA_LE07_228061_20130316
1.21,44.09388,19.88334,73,1,1.39,8,-2.20957,LG,-55.34711,I,0.3736,0.09461,5.89,0.04609018,0.105741,5,0.2,2.3,44.800000000000004,7.28,1.8,58.5,R,0.016251645803705597,0.014773665086024188,0.014141972977674656,0.012568761158047826,0.001310034684163957,9,2013-03-09 14:35:00,6.9691091550925925,0.02322736179393341,0.0202979578672944,0.018419670122906136,0.017288599414806715,0.002268311820533217,2013-03-16T13:50:31,0.01149800635675621,0.010347725506266808,0.010238814549726635,0.008899578372165866,0.0007847652298156322,0.027497195495579947,0.02418497527183004,0.022697466309670847,0.020031528184897018,0.002844598401954112,8_BOA_LE07_228062_20130316
0.47882352941176476,5.2461400000000005,4.278520000000001,51,1,3.665,16,-2.262023,PQ,-55.456187,I,0.3896,0.207,2.7039999999999997,0.0669758,0.081673,13,0.2,1.97,45.20000000000002,6.369,4.5,47.19999999999999,R,0.03206207448790847,0.03156487032374487,0.0315269876119066,0.031169114561902536,0.0002789358050710622,6,2013-03-11 08:00:00,5.243137824074074,0.04025501189274473,0.03903998562259736,0.039518371756091776,0.03718055257549144,0.0012561368096332608,2013-03-16T13:50:07,0.021280999262844567,0.020331907542820486,0.02017532399763168,0.019591626757840964,0.0006608202748485797,0.04478927796287713,0.04353847546174866,0.043450147775438444,0.04238022798628356,0.0008668535297119249,16_BOA_LE07_228061_20130316
0.47882352941176476,5.2461400000000005,4.278520000000001,73,1,3.665,16,-2.262023,PQ,-55.456187,I,0.3896,0.207,2.7039999999999997,0.0669758,0.081673,13,0.2,1.97,45.20000000000002,6.369,4.5,47.19999999999999,R,0.031759203031025696,0.03159038597430667,0.03153131850433484,0.03139855650879268,0.0001304356059783527,6,2013-03-11 08:00:00,5.243414710648148,0.04085832390537407,0.039234627266952295,0.039256567057000605,0.037341295735565674,0.0013585417741338547,2013-03-16T13:50:31,0.02069611254176673,0.020199321845598465,0.020297412677504643,0.019651698051727888,0.000378074443043113,0.04502400767536387,0.04354871297451055,0.04323874114605174,0.04258949710315402,0.0009367715241737392,16_BOA_LE07_228062_20130316
0.45,3.6313799999999996,"< 0,01",51,2,3.157,17,-2.262023,PQ,-55.456187,I,0.3668,0.2766,"< 0,001",0.037906300000000004,0.086013,13,1.0,2.08,37.2,2.374,4.5,49.2,R,0.03206207448790847,0.03156487032374487,0.0315269876119066,0.031169114561902536,0.0002789358050710622,6,2013-03-11 08:00:00,5.243137824074074,0.04025501189274473,0.03903998562259736,0.039518371756091776,0.03718055257549144,0.0012561368096332608,2013-03-16T13:50:07,0.021280999262844567,0.020331907542820486,0.02017532399763168,0.019591626757840964,0.0006608202748485797,0.04478927796287713,0.04353847546174866,0.043450147775438444,0.04238022798628356,0.0008668535297119249,17_BOA_LE07_228061_20130316
0.45,3.6313799999999996,"< 0,01",73,2,3.157,17,-2.262023,PQ,-55.456187,I,0.3668,0.2766,"< 0,001",0.037906300000000004,0.086013,13,1.0,2.08,37.2,2.374,4.5,49.2,R,0.031759203031025696,0.03159038597430667,0.03153131850433484,0.03139855650879268,0.0001304356059783527,6,2013-03-11 08:00:00,5.243414710648148,0.04085832390537407,0.039234627266952295,0.039256567057000605,0.037341295735565674,0.0013585417741338547,2013-03-16T13:50:31,0.02069611254176673,0.020199321845598465,0.020297412677504643,0.019651698051727888,0.000378074443043113,0.04502400767536387,0.04354871297451055,0.04323874114605174,0.04258949710315402,0.0009367715241737392,17_BOA_LE07_228062_20130316
0.47,3.8961799999999993,0.017680000000000473,51,3,2.004,18,-2.262023,PQ,-55.456187,I,0.3797,0.2748,3.297,0.0634249,0.075952,13,2.0,1.9,39.2,5.301,4.5,49.3,R,0.03206207448790847,0.03156487032374487,0.0315269876119066,0.031169114561902536,0.0002789358050710622,6,2013-03-11 08:00:00,5.243137824074074,0.04025501189274473,0.03903998562259736,0.039518371756091776,0.03718055257549144,0.0012561368096332608,2013-03-16T13:50:07,0.021280999262844567,0.020331907542820486,0.02017532399763168,0.019591626757840964,0.0006608202748485797,0.04478927796287713,0.04353847546174866,0.043450147775438444,0.04238022798628356,0.0008668535297119249,18_BOA_LE07_228061_20130316
0.47,3.8961799999999993,0.017680000000000473,73,3,2.004,18,-2.262023,PQ,-55.456187,I,0.3797,0.2748,3.297,0.0634249,0.075952,13,2.0,1.9,39.2,5.301,4.5,49.3,R,0.031759203031025696,0.03159038597430667,0.03153131850433484,0.03139855650879268,0.0001304356059783527,6,2013-03-11 08:00:00,5.243414710648148,0.04085832390537407,0.039234627266952295,0.039256567057000605,0.037341295735565674,0.0013585417741338547,2013-03-16T13:50:31,0.02069611254176673,0.020199321845598465,0.020297412677504643,0.019651698051727888,0.000378074443043113,0.04502400767536387,0.04354871297451055,0.04323874114605174,0.04258949710315402,0.0009367715241737392,18_BOA_LE07_228062_20130316
0.48,3.1221399999999995,"< 0,01",51,4,3.364,19,-2.262023,PQ,-55.456187,I,0.3712,0.2595,2.849,0.0938846,0.10436,13,4.0,1.76,37.2,6.213,4.5,46.6,R,0.03206207448790847,0.03156487032374487,0.0315269876119066,0.031169114561902536,0.0002789358050710622,6,2013-03-11 08:00:00,5.243137824074074,0.04025501189274473,0.03903998562259736,0.039518371756091776,0.03718055257549144,0.0012561368096332608,2013-03-16T13:50:07,0.021280999262844567,0.020331907542820486,0.02017532399763168,0.019591626757840964,0.0006608202748485797,0.04478927796287713,0.04353847546174866,0.043450147775438444,0.04238022798628356,0.0008668535297119249,19_BOA_LE07_228061_20130316
0.48,3.1221399999999995,"< 0,01",73,4,3.364,19,-2.262023,PQ,-55.456187,I,0.3712,0.2595,2.849,0.0938846,0.10436,13,4.0,1.76,37.2,6.213,4.5,46.6,R,0.031759203031025696,0.03159038597430667,0.03153131850433484,0.03139855650879268,0.0001304356059783527,6,2013-03-11 08:00:00,5.243414710648148,0.04085832390537407,0.039234627266952295,0.039256567057000605,0.037341295735565674,0.0013585417741338547,2013-03-16T13:50:31,0.02069611254176673,0.020199321845598465,0.020297412677504643,0.019651698051727888,0.000378074443043113,0.04502400767536387,0.04354871297451055,0.04323874114605174,0.04258949710315402,0.0009367715241737392,19_BOA_LE07_228062_20130316
0.6329999999999999,4.23382,"< 0,01",51,1,3.98,21,-2.133265,GP,-55.488798,I,0.4277,0.24309999999999998,2.9120000000000004,0.0850073,0.100612,15,0.2,2.15,39.20000000000001,6.892,4.6,44.599999999999994,R,0.023314256097601793,0.021784824734966894,0.02178679299909405,0.020575470370804195,0.0007960303923159958,9,2013-03-11 13:00:00,5.034804490740741,0.03523115695979284,0.03277852003746105,0.03302750691663196,0.03061739152212495,0.0012371012701851366,2013-03-16T13:50:07,0.015163757218967122,0.01401084470436979,0.014182709124696675,0.01288618714248322,0.0007578342195563005,0.040855844388615614,0.03884228880288881,0.039577652772422325,0.03690068245555492,0.001135860540667278,21_BOA_LE07_228061_20130316
0.6329999999999999,4.23382,"< 0,01",73,1,3.98,21,-2.133265,GP,-55.488798,I,0.4277,0.24309999999999998,2.9120000000000004,0.0850073,0.100612,15,0.2,2.15,39.20000000000001,6.892,4.6,44.599999999999994,R,0.02315024687208572,0.02193306892729711,0.021961637661745383,0.021047952306260925,0.0006864775532076305,9,2013-03-11 13:00:00,5.035081377314815,0.03542131398723676,0.032840060325153596,0.033199276703317196,0.030746784424208997,0.0012312994497766633,2013-03-16T13:50:31,0.015201341491864969,0.01400884362095624,0.014240428961006833,0.012856548412379688,0.0007715828640541502,0.04112366131725197,0.03906820878007319,0.039601321232243955,0.03730788623803763,0.001124726925356337,21_BOA_LE07_228062_20130316
0.56,4.7448,1.9983599999999995,51,2,1.788,22,-2.133265,GP,-55.488798,I,0.2172,0.1152,2.1319999999999997,0.1175968,0.136713,15,1.0,2.12,40.4,3.92,4.6,45.4,R,0.023314256097601793,0.021784824734966894,0.02178679299909405,0.020575470370804195,0.0007960303923159958,9,2013-03-11 13:00:00,5.034804490740741,0.03523115695979284,0.03277852003746105,0.03302750691663196,0.03061739152212495,0.0012371012701851366,2013-03-16T13:50:07,0.015163757218967122,0.01401084470436979,0.014182709124696675,0.01288618714248322,0.0007578342195563005,0.040855844388615614,0.03884228880288881,0.039577652772422325,0.03690068245555492,0.001135860540667278,22_BOA_LE07_228061_20130316
0.56,4.7448,1.9983599999999995,73,2,1.788,22,-2.133265,GP,-55.488798,I,0.2172,0.1152,2.1319999999999997,0.1175968,0.136713,15,1.0,2.12,40.4,3.92,4.6,45.4,R,0.02315024687208572,0.02193306892729711,0.021961637661745383,0.021047952306260925,0.0006864775532076305,9,2013-03-11 13:00:00,5.035081377314815,0.03542131398723676,0.032840060325153596,0.033199276703317196,0.030746784424208997,0.0012312994497766633,2013-03-16T13:50:31,0.015201341491864969,0.01400884362095624,0.014240428961006833,0.012856548412379688,0.0007715828640541502,0.04112366131725197,0.03906820878007319,0.039601321232243955,0.03730788623803763,0.001124726925356337,22_BOA_LE07_228062_20130316
0.51,4.618299999999999,0.05302000000000119,51,3,3.171,23,-2.133265,GP,-55.488798,I,0.3629,0.2708,3.3170000000000006,0.0975533,0.11047499999999999,15,2.0,2.24,41.2,6.488,4.6,48.2,R,0.023314256097601793,0.021784824734966894,0.02178679299909405,0.020575470370804195,0.0007960303923159958,9,2013-03-11 13:00:00,5.034804490740741,0.03523115695979284,0.03277852003746105,0.03302750691663196,0.03061739152212495,0.0012371012701851366,2013-03-16T13:50:07,0.015163757218967122,0.01401084470436979,0.014182709124696675,0.01288618714248322,0.0007578342195563005,0.040855844388615614,0.03884228880288881,0.039577652772422325,0.03690068245555492,0.001135860540667278,23_BOA_LE07_228061_20130316
