DATE,Local Time,TIME UTC,DEPTH CLASS,LATITUDE,LONGITUDE,LOCATION,SAMPLE SITE,WATER PERIOD,MISSION,TOTAL DEPTH,SAMPLING DEPTH,pH,TEMPERATURE,CONDUTIVITY,ODO ,ODO_SAT,TURBIDITY,CHLOROPHYLL,ALKALINITY,SECCHI,SPM,AH - 250nm,AH - 254nm,AH - 365nm,AH - 430nm,AH - 750nm,TOC,POC,DOC,SILICA,P TOTAL,P ORTHOPHOSPHATE,P HYDROLYZABLE,P ORGANIC,N TOTAL,N TOTAL DISSOLVED,N AMMONIA,N NITRATE,N NITRITE,CHLOROPHYLL A,CHLOROPHYLL B,CHLOROPHYLL B,FHEOPHYTIN A,,
10/1/2016,11:35,,1,-2.1351,-55.3706,GP,40,LW,VII,NaN,0.20,7.06,29.9,50.800,9.0,118.7,188.3,1.5,28.30,0.11,93.50,0.271,0.271,0.077,0.039,0.005,8.351,0.434,7.917,2.530,0.011,"< 0,01",0.022,"< 0,01",0.323,0.318,0.060,"< 0,01","< 0,01",9.429,NaN,NaN,NaN,,
10/1/2016,11:00,,1,-2.1181,-55.3726,GP,41,LW,VII,NaN,0.20,6.98,30.1,51.000,9.4,124.9,412.5,2.2,29.90,0.09,285.50,0.345,0.342,0.118,0.067,0.011,8.236,0.447,7.789,4.160,0.040,"< 0,01",0.025,"< 0,01",0.363,0.364,0.107,"< 0,01","< 0,01",16.430,NaN,NaN,NaN,,
10/1/2016,NaN,,1,-2.1159,-55.4471,GP,47,LW,VII,NaN,0.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012,0.024,0.002,0.001,0.001,9.856,8.939,0.917,2.300,0.030,"< 0,01",0.012,"< 0,01",0.871,0.628,0.025,"< 0,01","< 0,01",4.257,NaN,NaN,NaN,,
10/2/2016,15:30,,1,-2.2792,-55.2247,LG,49,LW,VII,NaN,0.20,4.54,32.6,13.200,13.1,180.7,6.4,8.9,16.60,1.16,1.00,0.085,0.077,0.013,0.004,0.001,11.510,5.932,5.578,0.780,0.032,"< 0,01",0.022,"< 0,01",0.382,0.356,0.038,"< 0,01","< 0,01",24.942,NaN,NaN,NaN,,
10/3/2016,12:30,,1,-2.2594,-55.6240,PQ,9,LW,VII,NaN,0.20,6.4,32.2,20.0,8.2,112.1,272.2,1.6,7.80,0.12,190.00,0.150,0.142,0.031,0.011,0.000,8.925,0.835,8.090,0.800,0.006,"< 0,01","< 0,01","< 0,01",0.497,0.454,0.035,"< 0,01","< 0,01",8.673,NaN,NaN,NaN,,
10/3/2016,13:00,,1,-2.2708,-55.6253,PQ,10,LW,VII,NaN,0.20,5.7,32.1,19.0,7.3,99.4,439.3,1.7,7.80,0.07,349.33,0.164,0.165,0.038,0.016,0.002,10.489,0.839,9.650,0.430,0.016,"< 0,01",0.000,"< 0,01",0.436,0.421,0.046,"< 0,01","< 0,01",4.535,NaN,NaN,NaN,,
10/3/2016,14:15,,1,-2.2307,-55.4941,PQ,11,LW,VII,NaN,0.20,6.6,31.8,24.0,9.0,122.0,397.1,1.8,10.80,0.09,337.33,0.161,0.158,0.033,0.012,0.000,8.265,0.258,8.007,1.070,0.000,"< 0,01","< 0,01","< 0,01",0.405,0.365,0.057,"< 0,01","< 0,01",10.007,NaN,NaN,NaN,,
10/3/2016,14:39,,1,-2.2501,-55.4937,PQ,12,LW,VII,NaN,0.20,6.4,33.0,22.0,8.6,120.3,305.1,2.7,8.70,0.08,275.33,0.144,0.145,0.027,0.009,0.001,7.893,0.015,7.878,1.210,0.033,"< 0,01",0.002,"< 0,01",0.496,0.325,0.048,"< 0,01","< 0,01",12.043,NaN,NaN,NaN,,
10/4/2016,13:30,,1,-2.1673,-55.4949,GP,14,LW,VII,NaN,0.20,6.9,31.6,36.0,9.2,125.5,231.1,2.0,18.30,0.08,135.00,0.577,0.567,0.211,0.117,0.020,9.771,0.261,9.510,3.150,0.033,"< 0,01",0.003,"< 0,01",0.311,0.287,0.055,"< 0,01","< 0,01",14.547,NaN,NaN,NaN,,
10/4/2016,12:45,,1,-2.1324,-55.4886,GP,15,LW,VII,NaN,0.20,7.0,31.0,39.0,8.6,115.5,219.5,1.6,24.90,0.08,161.00,0.201,0.201,0.152,0.032,0.002,9.747,0.435,9.312,2.160,0.026,"< 0,01",0.021,"< 0,01",0.293,0.221,0.162,"< 0,01","< 0,01",8.924,NaN,NaN,NaN,,
10/4/2016,11:30,,1,-2.0687,-55.4863,SN,16,LW,VII,NaN,0.20,7.2,31.1,39.0,9.4,125.9,180.5,2.3,25.40,0.12,84.00,0.228,0.229,0.064,0.028,0.001,7.820,0.129,7.691,2.300,0.043,"< 0,01",0.017,"< 0,01",0.318,0.264,0.051,"< 0,01","< 0,01",11.539,NaN,NaN,NaN,,
10/4/2016,10:45,,1,-2.0461,-55.4849,SN,17,LW,VII,NaN,0.20,7.0,31.3,39.1,9.2,125.1,270.7,2.3,24.40,0.08,187.00,0.313,0.313,0.093,0.044,0.005,8.998,0.967,8.031,1.750,0.036,"< 0,01",0.003,"< 0,01",0.290,0.235,0.052,"< 0,01","< 0,01",11.807,NaN,NaN,NaN,,
10/4/2016,12:15,,1,-2.0956,-55.4888,SN,19,LW,VII,NaN,0.20,6.9,32.6,44.9,9.0,123.9,245.9,2.4,27.30,0.11,149.00,0.204,0.202,0.055,0.025,0.002,11.320,0.850,10.470,1.890,0.003,"< 0,01",0.002,"< 0,01",0.274,0.218,0.032,"< 0,01","< 0,01",9.428,NaN,NaN,NaN,,
10/4/2016, 10:20,,1,-2.0615,-55.4612,SN,48,LW,VII,NaN,0.20,6.6,31.0,43.0,7.6,102.0,343.8,2.7,25.40,0.08,245.33,0.185,0.178,0.049,0.021,0.001,9.723,2.463,7.260,2.470,0.046,"< 0,01",0.024,"< 0,01",0.442,0.321,0.033,"< 0,01","< 0,01",12.354,NaN,NaN,NaN,,
10/5/2016,13:00,,1,-2.1423,-55.6256,PC,22,LW,VII,NaN,0.20,7.0,32.1,52.0,9.2,126.0,242.2,2.0,29.30,0.10,148.00,0.507,0.503,0.173,0.094,0.016,0.709,0.024,0.685,2.080,0.031,"< 0,01",0.015,"< 0,01",0.296,0.228,0.036,"< 0,01","< 0,01",7.162,NaN,NaN,NaN,,
10/5/2016,12:00,,1,-2.0935,-55.6217,PC,23,LW,VII,NaN,0.20,7.2,32.0,54.0,9.8,134.2,205.1,2.7,34.20,0.11,104.00,0.254,0.249,0.057,0.023,0.003,12.658,3.732,8.926,3.420,0.012,"< 0,01","< 0,01","< 0,01",0.303,0.294,0.043,"< 0,01","< 0,01",12.656,NaN,NaN,NaN,,
10/5/2016,12:30,,1,-2.1115,-55.6216,PC,24,LW,VII,NaN,0.20,7.4,32.2,52.0,9.6,132.3,199.4,2.2,34.90,0.10,95.00,0.247,0.243,0.054,0.022,0.002,11.500,1.544,9.956,3.620,0.021,"< 0,01",0.009,"< 0,01",0.287,0.265,0.034,"< 0,01","< 0,01",7.674,NaN,NaN,NaN,,
10/5/2016,13:40,,1,-2.2022,-55.6254,PD,25,LW,VII,NaN,0.20,6.6,32.1,34.0,8.4,115.5,218.0,1.6,19.50,0.10,109.00,0.232,0.231,0.067,0.037,0.003,8.422,0.157,8.265,1.300,0.023,"< 0,01",0.296,"< 0,01",0.298,0.274,0.096,"< 0,01","< 0,01",16.375,NaN,NaN,NaN,,
10/6/2016,12:00,,1,-2.1711,-55.8041,SL,30,LW,VII,NaN,0.20,7.0,34.2,37.0,9.8,138.7,241.8,2.4,19.50,0.12,66.00,0.343,0.348,0.112,0.057,0.002,9.341,6.973,2.368,0.910,0.036,"< 0,01",0.012,"< 0,01",0.237,0.217,0.045,"< 0,01","< 0,01",9.704,NaN,NaN,NaN,,
10/6/2016,11:30,,1,-2.2157,-55.8089,SL,31,LW,VII,NaN,0.20,6.1,32.6,23.0,8.2,114.0,359.2,2.3,14.60,0.07,189.00,0.234,0.235,0.073,0.038,0.006,13.300,5.384,7.916,1.870,0.045,"< 0,01",0.023,"< 0,01",0.379,0.355,0.024,"< 0,01","< 0,01",8.732,NaN,NaN,NaN,,
10/6/2016,13:00,,1,-2.1765,-55.8132,SL,33,LW,VII,NaN,0.20,6.7,34.0,35.6,8.8,124.8,182.0,1.9,20.90,0.11,46.00,0.203,0.201,0.059,0.028,0.002,12.050,4.384,7.666,3.950,0.406,"< 0,01",0.003,"< 0,01",0.440,0.423,0.043,"< 0,01","< 0,01",9.978,NaN,NaN,NaN,,
10/6/2016,9:00,,1,-2.1860,-54.9663,AM,46,LW,VII,NaN,0.20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.20,NaN,57.00,0.162,0.163,0.037,0.013,0.001,9.725,2.231,7.494,0.110,0.014,"< 0,01",0.003,"< 0,01",0.331,0.325,0.029,"< 0,01","< 0,01",12.212,NaN,NaN,NaN,,
4/10/2017,18:00,,1,-2.1804,-55.0164,AM,46,HW,VIII,NaN,0.20,6.56,29.0,44.600,7.1,95.0,17.1,0.9,45.63,NaN,57.00,0.094,0.097,0.032,0.021,0.002,10.110,0.950,9.160,3.200,0.020,0.003,0.015,0.002,0.207,0.200,0.030,"< 0,001","< 0,001",8.229,0.532,1.129,10.997,,
4/11/2017,11:50,,1,-2.3071,-55.3733,LG,37,HW,VIII,6.20,0.20,7.17,30.6,39.500,7.0,93.6,18.6,0.9,23.89,0.67,19.14,0.082,0.083,0.021,0.009,0.000,10.200,0.190,10.010,3.340,0.035,0.002,0.030,0.003,0.374,0.364,0.031,"< 0,001","< 0,001",14.210,5.061,19.835,< LD,,
4/11/2017,18:00,,1,-2.2552,-55.3767,LG,38,HW,VIII,6.90,0.20,7.69,29.8,44.100,7.8,104.1,14.3,0.9,28.77,0.58,18.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
4/11/2017,14:30,,1,-2.1733,-55.3729,GP,39,HW,VIII,6.80,0.20,7.57,33.6,47.100,7.3,102.3,14.2,1.4,31.77,0.74,14.50,0.115,0.117,0.035,0.016,0.001,11.180,1.726,9.454,3.570,0.041,0.002,0.035,0.004,0.473,0.453,0.026,"< 0,001","< 0,001",62.349,1.803,7.629,98.516,,
4/11/2017,15:15,,1,-2.1351,-55.3706,GP,40,HW,VIII,6.90,0.20,7.38,31.7,50.100,7.6,106.8,19.0,2.0,30.52,0.49,19.00,0.051,0.052,0.023,0.013,0.001,14.010,7.773,6.237,3.360,0.030,0.000,0.021,0.009,0.232,0.128,0.115,"< 0,001","< 0,001",28.246,0.652,2.840,40.442,,
4/11/2017,15:50,,1,-2.1137,-55.3706,GP,41,HW,VIII,3.70,0.20,7.13,29.9,48.300,5.7,76.3,25.1,1.4,33.65,0.50,25.75,0.051,0.053,0.017,0.009,0.000,9.656,3.198,6.458,3.340,0.025,0.000,0.057,"< 0,001",0.121,0.095,0.071,"< 0,001","< 0,001",20.928,2.945,3.778,30.627,,
4/12/2017,12:15,,1,-2.2307,-55.4941,PQ,11,HW,VIII,6.50,0.20,6.95,30.1,42.300,3.5,45.9,8.3,0.9,27.72,0.91,12.25,0.101,0.108,0.019,0.006,0.003,7.164,0.638,6.526,2.830,0.019,0.001,0.012,0.006,0.218,0.196,0.098,"< 0,001","< 0,001",12.935,0.742,1.245,16.904,,
4/12/2017,11:30,,1,-2.2501,-55.4937,PQ,12,HW,VIII,4.40,0.20,6.80,29.5,33.400,3.5,46.7,8.3,0.9,25.28,1.10,8.00,0.133,0.142,0.042,0.006,0.004,12.300,3.477,8.823,2.430,0.029,0.004,0.025,"< 0,001",0.251,0.235,0.058,"< 0,001","< 0,001",9.831,0.470,1.161,13.723,,
4/12/2017,13:30,,1,-2.1703,-55.4938,GP,14,HW,VIII,6.20,0.20,7.16,29.0,41.600,5.2,68.8,11.9,1.1,28.38,0.83,11.56,0.104,0.107,0.030,0.012,0.009,8.950,0.295,8.655,3.160,0.025,0.002,0.023,"< 0,001",0.208,0.200,0.036,"< 0,001","< 0,001",12.138,0.750,1.073,17.722,,
4/12/2017,14:45,,1,-2.1333,-55.4888,GP,15,HW,VIII,5.70,0.20,7.20,29.6,42.900,5.8,76.6,15.5,0.9,28.11,0.76,12.67,0.162,0.163,0.032,0.007,0.004,8.895,0.491,8.404,3.250,0.027,0.003,0.023,0.002,0.200,0.176,0.038,"< 0,001","< 0,001",11.370,0.651,1.025,16.541,,
4/12/2017,15:25,,1,-2.0957,-55.4889,SN,19,HW,VIII,6.10,0.20,7.10,30.2,47.300,5.9,77.9,15.7,1.3,28.11,0.72,14.89,0.092,0.094,0.032,0.015,0.002,9.498,0.967,8.531,3.350,0.036,0.002,0.025,0.009,0.252,0.246,0.020,"< 0,001","< 0,001",14.992,1.250,1.571,20.448,,
4/13/2017,11:00,,1,-2.0706,-55.4869,SN,16,HW,VIII,6.60,0.20,6.95,28.6,50.700,5.2,68.7,10.9,1.6,36.53,0.84,11.50,0.142,0.014,0.023,0.005,0.004,11.590,2.546,9.044,2.960,0.041,0.001,0.030,0.010,0.276,0.245,0.032,"< 0,001","< 0,001",18.753,2.057,2.462,25.538,,
4/13/2017,12:00,,1,-2.0376,-55.4864,SN,17,HW,VIII,4.60,0.20,6.70,30.5,50.700,2.2,29.3,8.3,1.6,33.01,0.92,7.50,0.083,0.094,0.028,0.014,0.002,14.810,5.933,8.877,3.040,0.035,0.004,0.029,0.002,0.236,0.218,0.034,"< 0,001","< 0,001",12.740,2.057,1.459,17.540,,
4/13/2017,16:45,,1,-2.1426,-55.6258,PC,22,HW,VIII,6.80,0.20,7.08,30.6,42.800,5.7,76.0,15.0,1.9,NaN,0.74,13.00,0.111,0.115,0.031,0.008,0.002,8.841,0.064,8.777,3.110,0.029,0.000,0.022,0.008,0.192,0.185,0.015,"< 0,001","< 0,001",15.090,1.478,0.566,4.726,,
4/13/2017,15:30,,1,-2.0735,-55.6209,PC,23,HW,VIII,3.70,0.20,6.85,28.9,47.400,4.7,64.5,7.1,1.6,32.09,1.00,6.75,0.123,0.125,0.032,0.012,0.004,7.686,0.866,6.820,3.430,0.030,0.000,0.023,0.007,0.191,0.185,0.030,"< 0,001","< 0,001",19.107,1.632,2.326,27.174,,
4/13/2017,16:00,,1,-2.1125,-55.6214,PC,24,HW,VIII,6.20,0.20,6.90,30.9,45.200,5.9,80.2,12.5,1.9,NaN,0.71,11.25,0.121,0.123,0.128,0.012,0.001,11.240,2.882,8.358,3.290,0.036,0.002,0.022,0.013,0.205,0.200,0.016,"< 0,001","< 0,001",17.898,1.960,2.066,19.176,,
4/13/2017,9:00,,1,-2.2713,-55.4790,LG,50,HW,VIII,2.50,0.20,6.95,29.0,33.000,NaN,NaN,NaN,NaN,25.35,NaN,15.75,0.088,0.092,0.029,0.016,0.000,13.810,6.498,7.312,3.090,0.029,0.002,0.024,0.002,0.211,0.205,0.026,"< 0,001","< 0,001",16.456,1.111,2.193,25.538,,
4/14/2017,16:00,,1,-2.2067,-55.6236,PD,25,HW,VIII,5.80,0.20,7.07,31.8,40.000,6.8,92.7,11.9,1.9,NaN,0.72,12.75,0.115,0.116,0.015,0.009,0.001,3.424,0.144,3.280,2.170,0.044,0.003,0.038,0.003,0.061,0.057,0.030,"< 0,001","< 0,001",23.828,1.279,2.888,34.444,,
4/14/2017,9:10,,1,-2.1572,-55.8052,SL,30,HW,VIII,5.60,0.20,6.75,29.5,42.600,3.5,46.5,24.0,0.9,NaN,0.57,19.71,0.152,0.156,0.042,0.016,0.001,11.710,4.262,7.448,2.810,0.024,0.003,0.021,"< 0,001",0.223,0.218,0.017,"< 0,001","< 0,001",6.734,0.157,0.714,18.631,,
4/14/2017,11:00,,1,-2.2200,-55.8084,SL,31,HW,VIII,5.90,0.20,6.90,30.5,37.200,5.0,66.6,3.0,1.6,NaN,1.44,4.80,0.082,0.085,0.031,0.015,0.001,9.479,3.944,5.535,2.490,0.019,0.005,0.019,"< 0,001",0.143,0.186,0.037,"< 0,001","< 0,001",25.515,0.697,3.047,35.626,,
4/14/2017,9:45,,1,-2.1774,-55.8063,SL,33,HW,VIII,6.20,0.20,6.70,30.6,41.400,2.3,30.2,20.3,0.7,NaN,0.65,16.50,0.133,0.134,0.031,0.011,0.002,17.730,9.182,8.548,2.970,0.039,0.005,0.032,0.002,0.198,0.183,0.028,"< 0,001","< 0,001",9.535,0.427,1.412,14.359,,
4/15/2017,11:45,,1,-2.2594,-55.6230,PQ,9,HW,VIII,7.40,0.20,6.60,29.4,35.700,2.9,38.9,4.2,1.0,NaN,1.26,5.75,0.102,0.108,0.032,0.021,0.005,9.360,3.431,5.929,2.000,0.020,0.003,0.013,0.005,0.205,0.198,0.026,"< 0,001","< 0,001",13.395,0.624,1.755,16.359,,
4/15/2017,11:00,,1,-2.2709,-55.6253,PQ,10,HW,VIII,5.40,0.20,6.35,29.7,29.200,2.9,38.7,2.8,1.4,NaN,1.31,4.50,0.152,0.153,0.030,0.019,0.003,12.490,2.522,9.968,1.350,0.042,0.003,0.009,0.030,0.233,0.184,0.021,"< 0,001","< 0,001",16.973,1.653,3.182,23.720,,
4/18/2017,13:00,,1,-2.2454,-55.2407,LG,2,HW,VIII,6.90,0.20,6.99,31.3,38.600,6.4,86.4,10.8,1.7,NaN,0.80,12.20,0.185,0.188,0.043,0.022,0.005,7.691,0.998,6.693,2.380,0.015,0.003,0.011,0.001,0.302,0.256,0.079,"< 0,001","< 0,001",47.550,4.953,0.202,62.709,,
4/18/2017,9:40,,1,-2.1660,-55.2332,LG,42,HW,VIII,5.80,0.20,6.84,28.9,46.500,4.4,58.3,23.5,1.1,NaN,0.60,22.25,0.107,0.109,0.027,0.016,0.002,9.276,1.599,7.677,2.230,0.023,0.000,0.027,"< 0,001",0.229,0.220,0.022,"< 0,001","< 0,001",14.434,0.839,0.674,7.452,,
4/18/2017,10:20,,1,-2.2035,-55.2361,LG,43,HW,VIII,7.60,0.20,7.08,29.6,43.200,6.5,86.6,14.1,0.8,NaN,0.70,13.40,0.094,0.094,0.032,0.016,0.002,16.890,9.000,7.890,2.850,0.029,0.004,0.022,0.004,0.160,0.155,0.038,"< 0,001","< 0,001",9.109,0.660,1.129,12.269,,
4/18/2017,11:20,,1,-2.0652,-55.4612,LG,49,HW,VIII,8.10,0.20,6.63,30.1,38.700,69.0,5.2,9.8,1.2,NaN,1.20,11.60,0.185,0.186,0.042,0.026,0.013,13.670,1.990,11.680,3.070,0.043,0.002,0.024,0.017,0.213,0.210,0.028,"< 0,001","< 0,001",3.288,1.990,4.201,5.362,,
9/12/2017,15:00,,1,-2.1426,-55.6258,PC,22,F,IX,2.50,0.20,7.60,31.0,54.700,7.8,104.6,70.5,4.7,61.00,0.40,68.00,0.091,0.027,0.009,0.007,0.001,7.767,0.237,7.530,1.380,0.033,0.001,0.018,0.013,0.345,0.207,0.021,"< 0,001","< 0,001",10.560,2.160,1.320,15.430,,
9/12/2017,16:00,,1,-2.1125,-55.6214,PC,24,F,IX,1.90,0.20,8.00,30.0,52.700,7.8,105.8,70.5,4.9,63.93,0.38,75.50,0.112,0.022,0.007,0.004,0.001,8.669,0.959,7.710,1.000,0.032,0.001,0.026,0.004,0.401,0.335,0.013,"< 0,001","< 0,001",10.420,2.460,1.280,5.180,,
9/12/2017,17:00,,1,-2.1784,-55.6332,PD,36,F,IX,2.30,0.20,8.98,31.4,47.600,8.1,110.3,69.7,5.2,55.14,0.40,63.00,0.182,0.043,0.019,0.013,0.005,8.299,0.475,7.824,2.060,0.010,0.001,0.007,0.002,0.506,0.431,0.027,"< 0,001","< 0,001",20.126,2.470,2.170,22.310,,
9/14/2017,NaN,,1,-2.1703,-55.4938,GP,14,F,IX,NaN,0.20,8.52,32.7,53.100,8.2,111.8,66.7,6.0,53.05,0.43,62.50,0.153,0.042,0.019,0.011,0.001,8.232,0.271,7.961,1.000,0.031,0.001,0.011,0.019,0.648,0.476,0.052,"< 0,001","< 0,001",9.440,1.250,1.460,5.640,,
9/14/2017,NaN,,1,-2.1333,-55.4888,GP,15,F,IX,NaN,0.20,7.90,33.0,49.700,7.1,95.0,84.6,4.5,48.80,0.38,94.00,0.133,0.036,0.011,0.005,0.001,7.793,0.208,7.585,1.000,0.032,0.001,0.012,0.019,0.613,0.339,0.030,"< 0,001","< 0,001",9.470,1.460,1.100,8.470,,
9/14/2017,NaN,,1,-2.2067,-55.6236,PD,25,F,IX,NaN,0.20,7.80,31.8,48.100,8.2,112.0,80.5,4.9,49.78,0.27,85.50,0.084,0.056,0.018,0.011,0.004,8.383,0.771,7.612,1.000,0.032,0.001,0.023,0.007,0.430,0.268,0.028,"< 0,001","< 0,001",11.030,2.180,3.100,15.740,,
9/14/2017,NaN,,1,-2.1572,-55.8052,SL,30,F,IX,NaN,0.20,7.47,32.0,48.800,6.4,85.1,118.2,1.9,50.02,0.32,101.50,0.179,0.057,0.020,0.013,0.001,7.442,0.175,7.267,1.300,0.035,0.001,0.020,0.014,0.486,0.279,0.010,"< 0,001","< 0,001",15.660,2.220,3.470,16.310,,
9/14/2017,NaN,,1,-2.2200,-55.8084,SL,31,F,IX,NaN,0.20,7.20,32.0,41.000,6.6,88.9,48.8,3.3,43.65,0.44,48.00,0.175,0.032,0.022,0.014,0.001,8.394,0.187,8.207,2.090,0.040,0.002,0.023,0.015,0.371,0.365,0.031,"< 0,001","< 0,001",15.870,2.640,3.650,20.180,,
9/14/2017,NaN,,1,-2.1774,-55.8063,SL,33,F,IX,NaN,0.20,7.56,32.0,47.900,6.1,80.9,86.4,1.4,49.53,0.32,85.50,0.184,0.042,0.021,0.014,0.001,7.672,0.695,6.977,1.890,0.032,0.001,0.018,0.012,0.428,0.299,0.014,"< 0,001","< 0,001",5.400,2.130,1.600,15.420,,
9/15/2017,NaN,,1,-2.0706,-55.4869,SN,16,F,IX,1.50,0.20,7.48,30.4,44.800,7.1,94.9,61.1,2.1,42.70,NaN,58.00,0.132,0.028,0.012,0.008,0.001,6.062,0.264,5.798,1.130,0.031,0.002,0.014,0.015,0.634,0.219,0.028,"< 0,001","< 0,001",10.210,1.340,1.180,15.180,,
9/15/2017,NaN,,1,-2.0376,-55.4864,SN,17,F,IX,NaN,0.20,7.06,32.6,43.700,6.4,85.6,130.7,2.1,41.82,0.47,117.00,0.092,0.028,0.011,0.009,0.001,7.795,0.301,7.494,1.910,0.039,0.001,0.016,0.022,0.667,0.289,0.031,"< 0,001","< 0,001",12.360,2.180,1.164,18.230,,
9/15/2017,NaN,,1,-2.0957,-55.4889,SN,19,F,IX,1.20,0.20,7.59,29.9,46.000,6.9,91.6,109.7,2.4,43.92,NaN,100.00,0.125,0.026,0.010,0.006,0.001,7.672,0.188,7.484,1.810,0.042,0.001,0.019,0.022,0.652,0.326,0.024,"< 0,001","< 0,001",10.470,2.250,1.540,15.460,,
9/15/2017,NaN,,1,-2.3071,-55.3733,LG,37,F,IX,NaN,0.20,9.97,34.0,65.600,NaN,NaN,NaN,NaN,50.51,0.38,40.50,0.088,0.028,0.005,0.003,0.000,13.640,2.550,11.090,1.160,0.029,0.001,0.009,0.019,0.885,0.286,0.028,"< 0,001","< 0,001",10.180,2.690,2.540,8.790,,
9/15/2017,NaN,,1,-2.2552,-55.3767,LG,38,F,IX,2.30,0.20,9.82,32.2,62.700,10.4,142.3,42.0,2.9,57.44,0.37,43.20,0.113,0.027,0.007,0.004,0.001,9.374,0.328,9.046,1.000,0.038,0.001,0.023,0.014,0.816,0.355,0.022,"< 0,001","< 0,001",5.230,3.450,2.640,2.170,,
9/15/2017,NaN,,1,-2.1733,-55.3729,GP,39,F,IX,2.20,0.20,8.60,33.0,53.400,7.3,97.7,70.7,5.7,54.90,0.27,57.00,0.097,0.020,0.006,0.004,0.001,7.941,0.310,7.631,1.000,0.036,0.001,0.017,0.018,0.532,0.373,0.024,"< 0,001","< 0,001",10.570,3.610,8.320,9.230,,
9/15/2017,NaN,,1,-2.1351,-55.3706,GP,40,F,IX,NaN,0.20,9.20,33.0,55.400,8.0,110.1,90.2,3.5,56.27,NaN,NaN,0.094,0.023,0.009,0.004,0.001,9.397,1.191,8.206,1.190,0.039,0.001,0.014,0.024,0.489,0.411,0.018,"< 0,001","< 0,001",30.470,1.160,10.590,15.240,,
9/15/2017,NaN,,1,-2.1137,-55.3706,GP,41,F,IX,NaN,0.20,9.10,34.2,54.200,9.3,127.9,83.4,3.3,54.90,NaN,67.50,0.085,0.044,0.007,0.003,0.001,8.163,0.116,8.047,1.000,0.032,0.001,0.009,0.021,0.433,0.380,0.010,"< 0,001","< 0,001",20.580,1.080,10.230,20.780,,
9/16/2017,NaN,,1,-2.2594,-55.6230,PQ,9,F,IX,NaN,0.20,7.16,28.1,25.800,5.6,76.5,97.8,2.4,25.86,0.38,85.00,0.172,0.037,0.015,0.012,0.001,15.000,2.070,12.930,2.200,0.025,0.001,0.012,0.012,1.826,0.590,0.024,"< 0,001","< 0,001",9.230,5.160,1.340,15.260,,
9/16/2017,NaN,,1,-2.2709,-55.6253,PQ,10,F,IX,NaN,0.20,6.84,28.3,25.800,4.7,64.6,58.7,6.8,28.55,0.31,56.50,0.185,0.056,0.016,0.011,0.001,8.648,0.067,8.581,1.110,0.023,0.001,0.011,0.010,1.374,0.486,0.021,"< 0,001","< 0,001",10.460,3.240,1.580,18.750,,
9/16/2017,NaN,,1,-2.2307,-55.4941,PQ,11,F,IX,NaN,0.20,7.54,28.0,31.900,8.1,109.6,78.6,3.0,33.43,0.28,69.50,0.173,0.063,0.017,0.012,0.001,10.170,0.488,9.682,1.410,0.027,0.001,0.012,0.013,1.362,1.107,0.073,"< 0,001","< 0,001",9.260,1.180,1.450,8.230,,
9/18/2017,NaN,,1,-2.1660,-55.2332,LG,42,F,IX,NaN,0.20,7.94,31.5,39.800,7.5,99.7,140.7,2.3,55.80,NaN,127.00,0.183,0.054,0.007,0.004,0.001,9.004,1.191,7.813,1.000,0.032,0.001,0.009,0.022,0.573,0.319,0.008,"< 0,001","< 0,001",18.730,3.260,0.180,20.640,,
9/18/2017,NaN,,1,-2.2035,-55.2361,LG,43,F,IX,NaN,0.20,8.34,30.0,37.100,7.5,100.8,61.8,4.2,54.14,NaN,60.00,0.188,0.061,0.011,0.008,0.001,7.476,0.220,7.256,0.800,0.023,0.001,0.011,0.011,0.583,0.549,0.017,"< 0,001","< 0,001",15.200,3.460,0.140,18.320,,
9/18/2017,NaN,,1,-2.2789,-55.2250,LG,49,F,IX,NaN,0.20,6.72,31.1,22.200,6.5,88.6,6.1,4.1,33.82,1.00,10.40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
9/19/2017,NaN,,1,-2.1804,-55.0164,AM,46,F,IX,22.80,0.20,6.88,31.7,39.500,4.7,63.7,20.7,0.6,56.14,NaN,20.75,1.739,0.055,0.011,0.010,0.001,4.821,0.200,4.621,1.440,0.020,0.001,0.012,0.007,0.297,0.301,0.014,"< 0,001","< 0,001",10.460,2.050,0.190,15.280,,
DD/MM/YYYY,HH:MM,,M,"-0,0000","-00,0000",,,,,m,m,,C,µS/cm,mg/L,%,NTU,RFU,,m,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
